InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
574561,22896,PEG BAG APPLES DESIGN,1,2011-11-04 15:52:00,4.96,,United Kingdom
574561,22585,PACK OF 6 BIRDY GIFT TAGS,1,2011-11-04 15:52:00,2.46,,United Kingdom
574561,22474,SPACEBOY TV DINNER TRAY,1,2011-11-04 15:52:00,10.79,,United Kingdom
574573,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-11-04 16:35:00,4.95,14592.0,United Kingdom
574573,84944,SET OF 6 KASHMIR FOLKART BAUBLES,1,2011-11-04 16:35:00,1.65,14592.0,United Kingdom
574575,23332,IVORY WICKER HEART LARGE,4,2011-11-04 17:03:00,1.65,14971.0,United Kingdom
574587,23283,DOORMAT VINTAGE LEAF,2,2011-11-06 10:29:00,8.25,14936.0,Channel Islands
574587,48185,DOORMAT FAIRY CAKE,2,2011-11-06 10:29:00,8.25,14936.0,Channel Islands
574589,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,2011-11-06 10:33:00,9.95,15017.0,United Kingdom
574590,22728,ALARM CLOCK BAKELIKE PINK,2,2011-11-06 10:44:00,3.75,18077.0,United Kingdom
574619,21824,PAINTED METAL STAR WITH HOLLY BELLS,48,2011-11-06 11:18:00,0.39,15952.0,United Kingdom
574624,23236,STORAGE TIN VINTAGE DOILY ,6,2011-11-06 11:20:00,2.89,17769.0,United Kingdom
574629,48194,DOORMAT HEARTS,1,2011-11-06 11:21:00,8.25,16326.0,United Kingdom
574643,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-06 11:25:00,12.75,17387.0,United Kingdom
574643,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,6,2011-11-06 11:25:00,3.75,17387.0,United Kingdom
574653,22733,3D TRADITIONAL CHRISTMAS STICKERS,36,2011-11-06 11:30:00,1.25,12619.0,Germany
574654,22942,CHRISTMAS LIGHTS 10 SANTAS ,1,2011-11-06 11:32:00,8.5,15571.0,United Kingdom
574655,22384,LUNCH BAG PINK POLKADOT,1,2011-11-06 11:35:00,1.65,16466.0,United Kingdom
574656,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,2,2011-11-06 11:36:00,4.25,16434.0,United Kingdom
574657,23240,SET OF 4 KNICK KNACK TINS DOILY ,1,2011-11-06 11:43:00,4.15,13772.0,United Kingdom
574657,23313,VINTAGE CHRISTMAS BUNTING,1,2011-11-06 11:43:00,4.95,13772.0,United Kingdom
574659,23329,DECORATIVE WICKER HEART LARGE,6,2011-11-06 11:44:00,1.65,16942.0,United Kingdom
C574658,21155,RED RETROSPOT PEG BAG,-1,2011-11-06 11:44:00,2.55,15426.0,United Kingdom
574660,21733,RED HANGING HEART T-LIGHT HOLDER,1,2011-11-06 11:55:00,2.95,15407.0,United Kingdom
574661,22867,HAND WARMER BIRD DESIGN,12,2011-11-06 11:56:00,2.1,13447.0,United Kingdom
574661,22632,HAND WARMER RED RETROSPOT,12,2011-11-06 11:56:00,2.1,13447.0,United Kingdom
574664,23200,JUMBO BAG PEARS,10,2011-11-06 12:07:00,2.08,14482.0,United Kingdom
574670,23319,BOX OF 6 MINI 50'S CRACKERS,2,2011-11-06 12:20:00,2.49,12838.0,United Kingdom
574670,23350,ROLL WRAP VINTAGE SPOT ,4,2011-11-06 12:20:00,1.25,12838.0,United Kingdom
574672,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-11-06 12:25:00,1.25,13532.0,United Kingdom
574672,22834,HAND WARMER BABUSHKA DESIGN,1,2011-11-06 12:25:00,2.1,13532.0,United Kingdom
574672,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1,2011-11-06 12:25:00,2.1,13532.0,United Kingdom
574672,21232,STRAWBERRY CERAMIC TRINKET POT,1,2011-11-06 12:25:00,1.25,13532.0,United Kingdom
574672,23520,EMBROIDERED RIBBON REEL RUBY ,1,2011-11-06 12:25:00,3.75,13532.0,United Kingdom
574673,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,2011-11-06 12:26:00,1.65,15555.0,United Kingdom
574673,23006,TRAVEL CARD WALLET FLOWER MEADOW,10,2011-11-06 12:26:00,0.42,15555.0,United Kingdom
574673,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,20,2011-11-06 12:26:00,0.29,15555.0,United Kingdom
574675,23294,SET OF 6 SNACK LOAF BAKING CASES,2,2011-11-06 12:31:00,0.83,17289.0,United Kingdom
574676,22652,TRAVEL SEWING KIT,3,2011-11-06 12:32:00,1.65,16243.0,United Kingdom
574676,22948,METAL DECORATION NAUGHTY CHILDREN ,3,2011-11-06 12:32:00,0.85,16243.0,United Kingdom
574676,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,2011-11-06 12:32:00,6.75,16243.0,United Kingdom
574677,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,2,2011-11-06 12:32:00,0.83,16445.0,United Kingdom
574677,23356,LOVE HOT WATER BOTTLE,1,2011-11-06 12:32:00,5.95,16445.0,United Kingdom
574677,23539,WALL ART LOVES' SECRET ,1,2011-11-06 12:32:00,5.95,16445.0,United Kingdom
574678,23174,REGENCY SUGAR BOWL GREEN,4,2011-11-06 12:36:00,4.15,13365.0,United Kingdom
574679,22554,PLASTERS IN TIN WOODLAND ANIMALS,36,2011-11-06 12:38:00,1.65,12645.0,Germany
574680,23202,JUMBO BAG VINTAGE LEAF,10,2011-11-06 12:40:00,2.08,15078.0,United Kingdom
574680,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-11-06 12:40:00,2.08,15078.0,United Kingdom
574682,23500,KEY RING BASEBALL BOOT ASSORTED ,3,2011-11-06 12:44:00,1.25,14963.0,United Kingdom
574682,22572,ROCKING HORSE GREEN CHRISTMAS ,1,2011-11-06 12:44:00,0.85,14963.0,United Kingdom
574683,23570,TRADITIONAL PICK UP STICKS GAME ,3,2011-11-06 12:50:00,1.25,16372.0,United Kingdom
574683,22070,SMALL RED RETROSPOT MUG IN BOX ,1,2011-11-06 12:50:00,3.75,16372.0,United Kingdom
574683,23086,ZINC  STAR T-LIGHT HOLDER ,3,2011-11-06 12:50:00,1.25,16372.0,United Kingdom
574683,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,4,2011-11-06 12:50:00,0.42,16372.0,United Kingdom
574683,22150,3 STRIPEY MICE FELTCRAFT,2,2011-11-06 12:50:00,1.95,16372.0,United Kingdom
574684,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-11-06 12:56:00,0.42,17581.0,United Kingdom
574686,22859,EASTER TIN BUNNY BOUQUET,1,2011-11-06 13:00:00,1.65,17608.0,United Kingdom
574686,21194,PINK  HONEYCOMB PAPER FAN,2,2011-11-06 13:00:00,0.65,17608.0,United Kingdom
574690,72741,GRAND CHOCOLATECANDLE,9,2011-11-06 13:11:00,1.45,12638.0,Sweden
574690,POST,POSTAGE,4,2011-11-06 13:11:00,40.0,12638.0,Sweden
574690,22544,MINI JIGSAW SPACEBOY,24,2011-11-06 13:11:00,0.42,12638.0,Sweden
574690,23508,MINI PLAYING CARDS DOLLY GIRL ,20,2011-11-06 13:11:00,0.42,12638.0,Sweden
574691,22386,JUMBO BAG PINK POLKADOT,2,2011-11-06 13:17:00,2.08,14174.0,United Kingdom
574692,22189,CREAM HEART CARD HOLDER,7,2011-11-06 13:28:00,3.95,16771.0,United Kingdom
574693,23504,PLAYING CARDS JUBILEE UNION JACK,1,2011-11-06 13:32:00,1.25,14553.0,United Kingdom
574693,23571,TRADITIONAL NAUGHTS & CROSSES,2,2011-11-06 13:32:00,1.65,14553.0,United Kingdom
574694,21481,FAWN BLUE HOT WATER BOTTLE,4,2011-11-06 13:36:00,3.75,12381.0,Norway
574695,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-11-06 13:37:00,2.95,17114.0,United Kingdom
574699,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-11-06 13:53:00,4.95,13040.0,United Kingdom
574700,23013,GLASS APOTHECARY BOTTLE TONIC,1,2011-11-06 13:53:00,3.95,16033.0,United Kingdom
574700,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-11-06 13:53:00,2.95,16033.0,United Kingdom
574700,23096,PETIT TRAY CHIC,5,2011-11-06 13:53:00,1.65,16033.0,United Kingdom
574700,23301,GARDENERS KNEELING PAD KEEP CALM ,4,2011-11-06 13:53:00,1.65,16033.0,United Kingdom
574700,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,4,2011-11-06 13:53:00,0.55,16033.0,United Kingdom
574700,21481,FAWN BLUE HOT WATER BOTTLE,2,2011-11-06 13:53:00,3.75,16033.0,United Kingdom
574701,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-11-06 13:54:00,2.95,15426.0,United Kingdom
574701,23396,LE JARDIN BOTANIQUE CUSHION COVER,1,2011-11-06 13:54:00,3.75,15426.0,United Kingdom
574701,22792,FLUTED ANTIQUE CANDLE HOLDER,2,2011-11-06 13:54:00,0.85,15426.0,United Kingdom
574703,23168,CLASSIC CAFE SUGAR DISPENSER,2,2011-11-06 13:59:00,1.25,15426.0,United Kingdom
574704,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,2011-11-06 14:02:00,1.65,15696.0,United Kingdom
574707,22384,LUNCH BAG PINK POLKADOT,100,2011-11-06 14:08:00,1.45,17107.0,United Kingdom
574707,22113,GREY HEART HOT WATER BOTTLE,2,2011-11-06 14:08:00,4.25,17107.0,United Kingdom
574707,21164,HOME SWEET HOME METAL SIGN ,2,2011-11-06 14:08:00,2.95,17107.0,United Kingdom
574707,23355,HOT WATER BOTTLE KEEP CALM,1,2011-11-06 14:08:00,4.95,17107.0,United Kingdom
574707,23206,LUNCH BAG APPLE DESIGN,20,2011-11-06 14:08:00,1.65,17107.0,United Kingdom
574709,22630,DOLLY GIRL LUNCH BOX,3,2011-11-06 14:14:00,1.95,17768.0,United Kingdom
574709,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-11-06 14:14:00,2.95,17768.0,United Kingdom
574709,23077,DOUGHNUT LIP GLOSS ,20,2011-11-06 14:14:00,1.25,17768.0,United Kingdom
574710,22190,LOCAL CAFE MUG,3,2011-11-06 14:17:00,2.1,15427.0,United Kingdom
574710,21162,TOXIC AREA  DOOR HANGER ,4,2011-11-06 14:17:00,0.39,15427.0,United Kingdom
574710,22867,HAND WARMER BIRD DESIGN,4,2011-11-06 14:17:00,2.1,15427.0,United Kingdom
574710,22633,HAND WARMER UNION JACK,4,2011-11-06 14:17:00,2.1,15427.0,United Kingdom
C574712,22778,GLASS CLOCHE SMALL,-1,2011-11-06 14:25:00,3.95,14502.0,United Kingdom
574714,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2,2011-11-06 14:29:00,2.1,15427.0,United Kingdom
574714,21219,SET/4 BADGES BALLOON GIRL,1,2011-11-06 14:29:00,1.25,15427.0,United Kingdom
574714,22619,SET OF 6 SOLDIER SKITTLES,1,2011-11-06 14:29:00,3.75,15427.0,United Kingdom
574717,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,2011-11-06 14:35:00,8.95,18170.0,United Kingdom
574718,23000,TRAVEL CARD WALLET TRANSPORT,24,2011-11-06 14:36:00,0.42,15513.0,United Kingdom
574719,21136,PAINTED METAL PEARS ASSORTED,16,2011-11-06 14:38:00,1.69,14511.0,United Kingdom
574720,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-11-06 14:39:00,0.85,14547.0,United Kingdom
574720,21818,GLITTER HEART DECORATION,36,2011-11-06 14:39:00,0.39,14547.0,United Kingdom
574720,47469,ASSORTED SHAPES PHOTO CLIP SILVER ,8,2011-11-06 14:39:00,0.65,14547.0,United Kingdom
574721,23474,WOODLAND SMALL BLUE FELT HEART,2,2011-11-06 14:43:00,0.83,17920.0,United Kingdom
574721,22616,PACK OF 12 LONDON TISSUES ,12,2011-11-06 14:43:00,0.39,17920.0,United Kingdom
574721,23177,TREASURE ISLAND BOOK BOX,1,2011-11-06 14:43:00,2.25,17920.0,United Kingdom
574721,84581,DOG TOY WITH PINK CROCHET SKIRT,1,2011-11-06 14:43:00,3.75,17920.0,United Kingdom
574721,22899,CHILDREN'S APRON DOLLY GIRL ,3,2011-11-06 14:43:00,2.1,17920.0,United Kingdom
574722,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1,2011-11-06 14:45:00,4.25,14502.0,United Kingdom
574722,71038,WHITE HANGING BEADS CANDLE HOLDER,1,2011-11-06 14:45:00,5.45,14502.0,United Kingdom
574722,84884A,ANT WHITE WIRE HEART SPIRAL,1,2011-11-06 14:45:00,3.95,14502.0,United Kingdom
574722,23396,LE JARDIN BOTANIQUE CUSHION COVER,1,2011-11-06 14:45:00,3.75,14502.0,United Kingdom
574722,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-11-06 14:45:00,2.95,14502.0,United Kingdom
574723,23460,SWEETHEART WALL TIDY ,2,2011-11-06 14:45:00,9.95,15150.0,United Kingdom
574725,72741,GRAND CHOCOLATECANDLE,9,2011-11-06 14:50:00,1.45,15883.0,United Kingdom
574725,21154,RED RETROSPOT OVEN GLOVE ,2,2011-11-06 14:50:00,1.25,15883.0,United Kingdom
574728,22580,ADVENT CALENDAR GINGHAM SACK,3,2011-11-06 15:02:00,5.95,13719.0,United Kingdom
574732,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-11-06 15:11:00,0.29,13523.0,United Kingdom
574732,22549,PICTURE DOMINOES,72,2011-11-06 15:11:00,1.25,13523.0,United Kingdom
574732,21755,LOVE BUILDING BLOCK WORD,9,2011-11-06 15:11:00,6.25,13523.0,United Kingdom
574732,22633,HAND WARMER UNION JACK,12,2011-11-06 15:11:00,2.1,13523.0,United Kingdom
574733,22557,PLASTERS IN TIN VINTAGE PAISLEY ,24,2011-11-06 15:17:00,1.65,17082.0,United Kingdom
574738,22279,POCKET BAG BLUE PAISLEY RED SPOT,3,2011-11-06 16:01:00,1.25,12748.0,United Kingdom
574739,23144,ZINC T-LIGHT HOLDER STARS SMALL,24,2011-11-06 16:04:00,0.83,16357.0,United Kingdom
574739,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-11-06 16:04:00,2.95,16357.0,United Kingdom
574740,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,24,2011-11-06 16:07:00,0.79,12357.0,Switzerland
574740,23494,VINTAGE DOILY DELUXE SEWING KIT ,12,2011-11-06 16:07:00,5.95,12357.0,Switzerland
574740,22717,CARD DOG AND BALL ,24,2011-11-06 16:07:00,0.42,12357.0,Switzerland
574740,22193,RED DINER WALL CLOCK,6,2011-11-06 16:07:00,8.5,12357.0,Switzerland
574740,21843,RED RETROSPOT CAKE STAND,6,2011-11-06 16:07:00,10.95,12357.0,Switzerland
574740,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,2011-11-06 16:07:00,2.1,12357.0,Switzerland
574740,85159B,"WHITE TEA,COFFEE,SUGAR JARS",12,2011-11-06 16:07:00,1.95,12357.0,Switzerland
574740,21874,GIN AND TONIC MUG,12,2011-11-06 16:07:00,1.65,12357.0,Switzerland
574740,22028,PENNY FARTHING BIRTHDAY CARD,24,2011-11-06 16:07:00,0.42,12357.0,Switzerland
574741,84692,BOX OF 24 COCKTAIL PARASOLS,2,2011-11-06 16:13:00,0.42,15993.0,United Kingdom
574741,85232D,SET/3 DECOUPAGE STACKING TINS,1,2011-11-06 16:13:00,4.95,15993.0,United Kingdom
574741,47566,PARTY BUNTING,1,2011-11-06 16:13:00,4.95,15993.0,United Kingdom
574741,46000R,POLYESTER FILLER PAD 45x30cm,1,2011-11-06 16:13:00,1.45,15993.0,United Kingdom
574741,23294,SET OF 6 SNACK LOAF BAKING CASES,1,2011-11-06 16:13:00,0.83,15993.0,United Kingdom
574742,21927,BLUE/CREAM STRIPE CUSHION COVER ,1,2011-11-06 16:13:00,1.25,,United Kingdom
574747,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-11-07 08:34:00,0.55,15618.0,United Kingdom
574747,22464,HANGING METAL HEART LANTERN,12,2011-11-07 08:34:00,1.65,15618.0,United Kingdom
574747,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,12,2011-11-07 08:34:00,1.65,15618.0,United Kingdom
574777,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,3,2011-11-07 10:23:00,9.95,17761.0,United Kingdom
574777,23130,MISTLETOE HEART WREATH GREEN,6,2011-11-07 10:23:00,4.15,17761.0,United Kingdom
574824,47566,PARTY BUNTING,4,2011-11-07 10:43:00,4.95,13097.0,United Kingdom
574826,22816,CARD MOTORBIKE SANTA,12,2011-11-07 10:58:00,0.42,15870.0,United Kingdom
574826,22746,POPPY'S PLAYHOUSE LIVINGROOM ,2,2011-11-07 10:58:00,2.1,15870.0,United Kingdom
574826,47566,PARTY BUNTING,1,2011-11-07 10:58:00,4.95,15870.0,United Kingdom
574830,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-11-07 11:21:00,1.65,16053.0,United Kingdom
574834,23012,GLASS APOTHECARY BOTTLE PERFUME,4,2011-11-07 11:30:00,3.95,13139.0,United Kingdom
574836,23265,SET OF 3 WOODEN TREE DECORATIONS,12,2011-11-07 11:32:00,1.25,17623.0,United Kingdom
574837,23296,SET OF 6 TEA TIME BAKING CASES,8,2011-11-07 11:33:00,1.25,15785.0,United Kingdom
574839,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-11-07 11:40:00,8.25,15493.0,United Kingdom
574840,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,2011-11-07 11:41:00,0.42,12748.0,United Kingdom
574840,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-11-07 11:41:00,0.95,12748.0,United Kingdom
574844,22476,EMPIRE UNION JACK TV DINNER TRAY,3,2011-11-07 11:57:00,4.95,12783.0,Portugal
574846,23319,BOX OF 6 MINI 50'S CRACKERS,3,2011-11-07 11:59:00,2.49,14702.0,United Kingdom
C574850,23240,SET OF 4 KNICK KNACK TINS DOILY ,-10,2011-11-07 12:03:00,4.15,14702.0,United Kingdom
574852,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1,2011-11-07 12:04:00,2.95,15493.0,United Kingdom
574852,22364,GLASS JAR DIGESTIVE BISCUITS,1,2011-11-07 12:04:00,2.95,15493.0,United Kingdom
574852,22059,CERAMIC STRAWBERRY DESIGN MUG,1,2011-11-07 12:04:00,1.49,15493.0,United Kingdom
574856,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-11-07 12:06:00,4.13,,United Kingdom
574856,23571,TRADITIONAL NAUGHTS & CROSSES,2,2011-11-07 12:06:00,3.29,,United Kingdom
574856,23163,REGENCY SUGAR TONGS,1,2011-11-07 12:06:00,4.96,,United Kingdom
574856,22069,BROWN  PIRATE TREASURE CHEST ,1,2011-11-07 12:06:00,4.13,,United Kingdom
574856,21116,OWL DOORSTOP,3,2011-11-07 12:06:00,8.29,,United Kingdom
574856,23534,WALL ART STOP FOR TEA ,1,2011-11-07 12:06:00,12.46,,United Kingdom
574856,22418,10 COLOUR SPACEBOY PEN,2,2011-11-07 12:06:00,2.46,,United Kingdom
574862,20668,DISCO BALL CHRISTMAS DECORATION,24,2011-11-07 12:27:00,0.12,12408.0,Belgium
574863,22632,HAND WARMER RED RETROSPOT,3,2011-11-07 12:29:00,2.1,15719.0,United Kingdom
574863,22633,HAND WARMER UNION JACK,3,2011-11-07 12:29:00,2.1,15719.0,United Kingdom
574864,22574,HEART WOODEN CHRISTMAS DECORATION,12,2011-11-07 12:29:00,0.85,14387.0,United Kingdom
574864,85152,HAND OVER THE CHOCOLATE   SIGN ,4,2011-11-07 12:29:00,2.1,14387.0,United Kingdom
574866,23504,PLAYING CARDS JUBILEE UNION JACK,20,2011-11-07 12:34:00,1.25,12748.0,United Kingdom
574866,22553,PLASTERS IN TIN SKULLS,2,2011-11-07 12:34:00,1.65,12748.0,United Kingdom
574866,21558,SKULL LUNCH BOX WITH CUTLERY ,3,2011-11-07 12:34:00,2.55,12748.0,United Kingdom
574867,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-11-07 12:39:00,1.45,16817.0,United Kingdom
574867,23247,BISCUIT TIN 50'S CHRISTMAS,6,2011-11-07 12:39:00,2.89,16817.0,United Kingdom
574869,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-11-07 12:44:00,4.95,12708.0,Germany
574870,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,5,2011-11-07 12:52:00,2.95,17811.0,United Kingdom
574873,21818,GLITTER HEART DECORATION,36,2011-11-07 13:01:00,0.39,16362.0,United Kingdom
574873,23082,SET 6 PAPER TABLE LANTERN HEARTS ,2,2011-11-07 13:01:00,3.75,16362.0,United Kingdom
574877,85034C,3 ROSE MORRIS BOXED CANDLES,24,2011-11-07 13:17:00,1.25,16637.0,United Kingdom
574882,23531,WALL ART BIG LOVE ,2,2011-11-07 13:45:00,6.95,13599.0,United Kingdom
574882,15056N,EDWARDIAN PARASOL NATURAL,1,2011-11-07 13:45:00,5.95,13599.0,United Kingdom
574882,23177,TREASURE ISLAND BOOK BOX,1,2011-11-07 13:45:00,2.25,13599.0,United Kingdom
574882,79321,CHILLI LIGHTS,2,2011-11-07 13:45:00,5.75,13599.0,United Kingdom
574883,21355,TOAST ITS - I LOVE YOU ,2,2011-11-07 13:56:00,1.25,14623.0,United Kingdom
574885,23571,TRADITIONAL NAUGHTS & CROSSES,12,2011-11-07 14:01:00,1.65,12472.0,Germany
574887,22375,AIRLINE BAG VINTAGE JET SET BROWN,4,2011-11-07 14:13:00,4.25,13717.0,United Kingdom
574890,20725,LUNCH BAG RED RETROSPOT,100,2011-11-07 14:23:00,1.45,18229.0,United Kingdom
574891,22488,NATURAL SLATE RECTANGLE CHALKBOARD,1,2011-11-07 14:28:00,1.65,14606.0,United Kingdom
574891,21944,KITTENS DESIGN FLANNEL,1,2011-11-07 14:28:00,0.85,14606.0,United Kingdom
574893,22274,FELTCRAFT DOLL EMILY,1,2011-11-07 14:40:00,2.95,18036.0,United Kingdom
574893,21705,BAG 500g SWIRLY MARBLES,3,2011-11-07 14:40:00,1.65,18036.0,United Kingdom
574895,23315,IVORY REFECTORY CLOCK,6,2011-11-07 14:44:00,9.95,16570.0,United Kingdom
574896,22574,HEART WOODEN CHRISTMAS DECORATION,1,2011-11-07 14:51:00,0.85,17014.0,United Kingdom
574896,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,2011-11-07 14:51:00,1.25,17014.0,United Kingdom
574898,23378,PACK OF 12 50'S CHRISTMAS TISSUES,12,2011-11-07 15:07:00,0.39,16242.0,United Kingdom
C574900,23131,MISTLETOE HEART WREATH CREAM,-5,2011-11-07 15:11:00,4.15,17014.0,United Kingdom
574907,20676,RED RETROSPOT BOWL,12,2011-11-07 15:33:00,1.25,17043.0,United Kingdom
574907,85014B,RED RETROSPOT UMBRELLA,2,2011-11-07 15:33:00,5.95,17043.0,United Kingdom
574907,21990,MODERN FLORAL STATIONERY SET,12,2011-11-07 15:33:00,1.25,17043.0,United Kingdom
574909,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,2011-11-07 15:40:00,1.25,13673.0,United Kingdom
574914,21001,ROSE DU SUD WASHBAG ,1,2011-11-07 16:16:00,5.95,17109.0,United Kingdom
574915,79321,CHILLI LIGHTS,24,2011-11-07 16:17:00,4.95,16779.0,United Kingdom
574915,22384,LUNCH BAG PINK POLKADOT,10,2011-11-07 16:17:00,1.65,16779.0,United Kingdom
C574922,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-67,2011-11-07 16:39:00,8.5,15502.0,United Kingdom
574923,22867,HAND WARMER BIRD DESIGN,4,2011-11-07 16:40:00,2.1,17757.0,United Kingdom
574923,21788,KIDS RAIN MAC BLUE,2,2011-11-07 16:40:00,0.85,17757.0,United Kingdom
574934,23375,50'S CHRISTMAS PAPER GIFT BAG,10,2011-11-07 16:50:00,0.82,16717.0,United Kingdom
574936,23240,SET OF 4 KNICK KNACK TINS DOILY ,2,2011-11-07 17:06:00,4.15,13066.0,United Kingdom
574936,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,1,2011-11-07 17:06:00,1.95,13066.0,United Kingdom
574937,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,4,2011-11-07 17:08:00,8.95,15344.0,United Kingdom
574941,21790,VINTAGE SNAP CARDS,253,2011-11-07 17:42:00,1.95,,United Kingdom
574941,23293,SET OF 12 FAIRY CAKE BAKING CASES,64,2011-11-07 17:42:00,1.95,,United Kingdom
574944,23571,TRADITIONAL NAUGHTS & CROSSES,12,2011-11-08 08:16:00,1.65,13710.0,United Kingdom
574950,23394,POSTE FRANCE CUSHION COVER,1,2011-11-08 09:29:00,10.79,,United Kingdom
574950,22271,FELTCRAFT DOLL ROSIE,1,2011-11-08 09:29:00,5.79,,United Kingdom
574950,22178,VICTORIAN GLASS HANGING T-LIGHT,1,2011-11-08 09:29:00,2.46,,United Kingdom
574950,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,3,2011-11-08 09:29:00,0.83,,United Kingdom
574950,85017B,ENVELOPE 50 BLOSSOM IMAGES,1,2011-11-08 09:29:00,0.83,,United Kingdom
574950,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,1,2011-11-08 09:29:00,24.96,,United Kingdom
574950,21982,PACK OF 12 SUKI TISSUES ,5,2011-11-08 09:29:00,0.83,,United Kingdom
574950,21356,TOAST ITS - FAIRY FLOWER,2,2011-11-08 09:29:00,0.83,,United Kingdom
574950,23344,JUMBO BAG 50'S CHRISTMAS ,6,2011-11-08 09:29:00,4.13,,United Kingdom
574950,21993,FLORAL FOLK STATIONERY SET,1,2011-11-08 09:29:00,2.46,,United Kingdom
574950,22273,FELTCRAFT DOLL MOLLY,1,2011-11-08 09:29:00,5.79,,United Kingdom
574950,22834,HAND WARMER BABUSHKA DESIGN,2,2011-11-08 09:29:00,4.13,,United Kingdom
574950,23340,VINTAGE CHRISTMAS CAKE FRILL,1,2011-11-08 09:29:00,3.29,,United Kingdom
574950,21824,PAINTED METAL STAR WITH HOLLY BELLS,6,2011-11-08 09:29:00,0.83,,United Kingdom
574950,22410,MONEY BOX HOUSEKEEPING DESIGN,1,2011-11-08 09:29:00,2.46,,United Kingdom
574950,23269,SET OF 2 CERAMIC CHRISTMAS TREES,1,2011-11-08 09:29:00,2.92,,United Kingdom
574950,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,6,2011-11-08 09:29:00,2.46,,United Kingdom
574950,22620,4 TRADITIONAL SPINNING TOPS,2,2011-11-08 09:29:00,2.46,,United Kingdom
574950,23002,TRAVEL CARD WALLET SKULLS,1,2011-11-08 09:29:00,0.83,,United Kingdom
574950,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,2011-11-08 09:29:00,4.13,,United Kingdom
574950,23083,SET 6 PAPER TABLE LANTERN STARS ,2,2011-11-08 09:29:00,7.46,,United Kingdom
574950,22915,ASSORTED BOTTLE TOP  MAGNETS ,6,2011-11-08 09:29:00,0.83,,United Kingdom
574951,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,2011-11-08 09:44:00,5.95,15763.0,United Kingdom
574953,23581,JUMBO BAG PAISLEY PARK,20,2011-11-08 09:50:00,2.08,16187.0,United Kingdom
574956,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,18,2011-11-08 09:54:00,2.95,16732.0,United Kingdom
574958,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-11-08 10:00:00,0.55,14050.0,United Kingdom
574958,22436,12 COLOURED PARTY BALLOONS,20,2011-11-08 10:00:00,0.65,14050.0,United Kingdom
